match_id,season,date,kickoff_time,home_team_id,away_team_id,home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_history_matches,away_history_matches,home_home_goals_scored_avg,home_home_goals_conceded_avg,home_home_matches,away_away_goals_scored_avg,away_away_goals_conceded_avg,away_away_matches,home_recent5_scored,home_recent5_conceded,home_recent5_matches,away_recent5_scored,away_recent5_conceded,away_recent5_matches,home_recent10_scored,home_recent10_conceded,home_recent10_matches,away_recent10_scored,away_recent10_conceded,away_recent10_matches,league_matches_before,league_goals_avg,target_total_goals,target_over25
2025_26_20260101_SUN_MCI,2025_26,2026-01-01,20:00,SUN,MCI,1.0319148936170213,1.5851063829787233,2.364321608040201,0.8819095477386935,94,398,1.1702127659574468,1.3191489361702127,47,2.020100502512563,0.9045226130653267,199,0.6,1.0,5,3.2,1.0,5,1.1,1.2,10,2.6,1.1,10,3989,2.827776385058912,0,0
2025_26_20260103_AVL_NFO,2025_26,2026-01-03,12:30,AVL,NFO,1.368421052631579,1.487719298245614,1.2255639097744362,1.586466165413534,285,133,1.5774647887323943,1.3873239436619718,142,1.0757575757575757,1.878787878787879,66,2.0,1.8,5,0.8,1.6,5,2.1,1.5,10,1.3,1.3,10,3990,2.827067669172932,4,1
2025_26_20260103_BOU_ARS,2025_26,2026-01-03,17:30,BOU,ARS,1.2972136222910218,1.6996904024767803,1.8696741854636592,1.0902255639097744,323,399,1.3478260869565217,1.4037267080745341,161,1.6231155778894473,1.2412060301507537,199,1.6,2.2,5,2.0,1.0,5,1.3,2.4,10,2.1,0.9,10,3991,2.8273615635179152,5,1
2025_26_20260103_BRI_BUR,2025_26,2026-01-03,15:00,BRI,BUR,1.2724458204334366,1.4210526315789473,1.0210526315789474,1.5263157894736843,323,285,1.3478260869565217,1.3043478260869565,161,1.0,1.6549295774647887,142,0.8,1.4,5,1.0,1.8,5,1.4,1.2,10,0.8,2.0,10,3992,2.8279058116232463,2,0
2025_26_20260103_WOL_WHU,2025_26,2026-01-03,15:00,WOL,WHU,1.1157894736842104,1.449122807017544,1.3834586466165413,1.5714285714285714,285,399,1.232394366197183,1.3732394366197183,142,1.2864321608040201,1.64321608040201,199,0.8,2.2,5,1.0,2.0,5,0.4,2.1,10,1.4,1.8,10,3993,2.8276984723265715,3,1
2025_26_20260104_EVE_BRE,2025_26,2026-01-04,15:00,EVE,BRE,1.2255639097744362,1.3659147869674186,1.4970760233918128,1.4619883040935673,399,171,1.4321608040201006,1.2110552763819096,199,1.2941176470588236,1.5529411764705883,85,1.0,0.6,5,1.4,0.8,5,1.1,0.8,10,1.4,1.2,10,3994,2.827741612418628,6,1
2025_26_20260104_FUL_LIV,2025_26,2026-01-04,15:15,FUL,LIV,1.200956937799043,1.5741626794258374,2.100250626566416,1.0225563909774436,209,399,1.2980769230769231,1.5096153846153846,104,1.899497487437186,1.221105527638191,199,1.4,1.0,5,1.8,1.0,5,1.7,1.3,10,1.4,1.2,10,3995,2.8285356695869837,4,1
2025_26_20260104_LEE_MUN,2025_26,2026-01-04,12:30,LEE,MUN,1.330827067669173,1.8270676691729324,1.5639097744360901,1.1704260651629073,133,399,1.3636363636363635,1.6363636363636365,66,1.4170854271356783,1.3366834170854272,199,1.8,1.2,5,2.2,1.6,5,1.6,1.8,10,1.8,1.5,10,3996,2.828828828828829,2,0
2025_26_20260104_MCI_CHE,2025_26,2026-01-04,17:30,MCI,CHE,2.3583959899749374,0.8796992481203008,1.7117794486215538,1.1528822055137844,399,399,2.708542713567839,0.8592964824120602,199,1.5829145728643217,1.2814070351758795,199,2.2,0.2,5,1.4,1.2,5,2.6,1.0,10,1.5,1.0,10,3997,2.8286214660995745,2,0
2025_26_20260104_NEW_CRY,2025_26,2026-01-04,15:00,NEW,CRY,1.3850415512465375,1.407202216066482,1.1954887218045114,1.4110275689223057,361,399,1.6111111111111112,1.1944444444444444,180,1.1658291457286432,1.5527638190954773,199,1.4,1.2,5,0.8,2.0,5,1.7,1.6,10,1.0,1.2,10,3998,2.8284142071035516,2,0
2025_26_20260104_TOT_SUN,2025_26,2026-01-04,15:00,TOT,SUN,1.8270676691729324,1.2030075187969924,1.0210526315789474,1.568421052631579,399,95,1.9396984924623115,1.0552763819095476,199,0.8936170212765957,1.851063829787234,47,0.8,1.0,5,0.4,0.8,5,1.0,1.6,10,0.9,1.1,10,3999,2.8282070517629405,2,0
2025_26_20260106_WHU_NFO,2025_26,2026-01-06,20:00,WHU,NFO,1.38,1.575,1.2238805970149254,1.5970149253731343,400,134,1.48,1.5,200,1.0746268656716418,1.8955223880597014,67,0.8,2.4,5,1.0,1.6,5,1.1,2.0,10,1.2,1.4,10,4000,2.828,3,1
2025_26_20260107_BOU_TOT,2025_26,2026-01-07,19:30,BOU,TOT,1.2993827160493827,1.7037037037037037,1.825,1.2025,324,400,1.3518518518518519,1.4135802469135803,162,1.715,1.35,200,2.0,2.8,5,0.6,1.2,5,1.4,2.4,10,1.1,1.6,10,4001,2.828042989252687,5,1
2025_26_20260107_BRE_SUN,2025_26,2026-01-07,19:30,BRE,SUN,1.5116279069767442,1.4651162790697674,1.0208333333333333,1.5625,172,96,1.697674418604651,1.372093023255814,86,0.8958333333333334,1.8333333333333333,48,2.2,0.8,5,0.6,0.4,5,1.8,1.2,10,0.9,1.1,10,4002,2.8285857071464267,3,1
2025_26_20260107_BUR_MUN,2025_26,2026-01-07,20:15,BUR,MUN,1.0174825174825175,1.527972027972028,1.5625,1.17,286,400,1.0419580419580419,1.3986013986013985,143,1.415,1.335,200,0.8,1.8,5,1.6,1.6,5,0.8,2.0,10,1.7,1.4,10,4003,2.8286285286035473,4,1
2025_26_20260107_CRY_AVL,2025_26,2026-01-07,19:30,CRY,AVL,1.1925,1.4125,1.3741258741258742,1.486013986013986,400,286,1.225,1.27,200,1.1608391608391608,1.5874125874125875,143,0.4,2.2,5,2.2,1.8,5,0.8,1.4,10,2.4,1.4,10,4004,2.828921078921079,0,0
2025_26_20260107_EVE_WOL,2025_26,2026-01-07,19:30,EVE,WOL,1.2275,1.3725,1.1223776223776223,1.444055944055944,400,286,1.435,1.225,200,1.0,1.5244755244755244,143,0.8,1.4,5,1.2,1.4,5,1.2,1.1,10,0.7,1.8,10,4005,2.828214731585518,2,0
2025_26_20260107_FUL_CHE,2025_26,2026-01-07,19:30,FUL,CHE,1.2047619047619047,1.5761904761904761,1.71,1.1525,210,400,1.3047619047619048,1.5142857142857142,105,1.58,1.28,200,1.6,1.0,5,1.6,1.4,5,1.6,1.5,10,1.5,1.1,10,4006,2.828007988017973,3,1
2025_26_20260107_MCI_BRI,2025_26,2026-01-07,19:30,MCI,BRI,2.355,0.88,1.2746913580246915,1.4166666666666667,400,324,2.7,0.86,200,1.1975308641975309,1.537037037037037,162,1.8,0.4,5,1.0,1.2,5,2.4,1.0,10,1.3,1.2,10,4007,2.8280509109059144,2,0
2025_26_20260107_NEW_LEE,2025_26,2026-01-07,20:15,NEW,LEE,1.3867403314917126,1.4033149171270718,1.328358208955224,1.8208955223880596,362,134,1.6132596685082874,1.1878453038674033,181,1.2985074626865671,2.014925373134328,67,1.4,1.0,5,1.4,0.8,5,1.8,1.3,10,1.7,1.6,10,4008,2.8278443113772456,7,1
2025_26_20260108_ARS_LIV,2025_26,2026-01-08,20:00,ARS,LIV,1.8725,1.0925,2.1,1.025,400,400,2.115,0.94,200,1.9,1.225,200,2.4,1.0,5,1.6,0.8,5,2.2,1.1,10,1.4,1.4,10,4009,2.8288850087303565,0,0
2025_26_20260117_CHE_BRE,2025_26,2026-01-17,15:00,CHE,BRE,1.7082294264339153,1.1546134663341645,1.5202312138728324,1.4566473988439306,401,173,1.84,1.025,200,1.3255813953488371,1.558139534883721,86,1.4,1.8,5,2.6,0.6,5,1.3,1.3,10,1.8,1.1,10,4010,2.8281795511221945,2,0
2025_26_20260117_LEE_FUL,2025_26,2026-01-17,15:00,LEE,FUL,1.3407407407407408,1.837037037037037,1.2085308056872037,1.5734597156398105,135,211,1.3582089552238805,1.626865671641791,67,1.1047619047619048,1.638095238095238,105,1.8,1.4,5,1.4,0.8,5,1.9,1.7,10,1.8,1.4,10,4011,2.8279730740463727,1,0
2025_26_20260117_LIV_BUR,2025_26,2026-01-17,15:00,LIV,BUR,2.0947630922693268,1.0224438902743143,1.0209059233449478,1.529616724738676,401,287,2.3,0.825,200,0.993006993006993,1.6573426573426573,143,1.2,0.8,5,0.8,1.6,5,1.4,1.1,10,0.8,1.9,10,4012,2.827517447657029,2,0
2025_26_20260117_MUN_MCI,2025_26,2026-01-17,12:30,MUN,MCI,1.5635910224438903,1.172069825436409,2.3516209476309227,0.8802992518703242,401,401,1.71,1.005,200,2.01,0.9,200,1.2,1.2,5,1.4,0.6,5,1.7,1.4,10,2.2,1.1,10,4013,2.8273112384749566,2,0
2025_26_20260117_NFO_ARS,2025_26,2026-01-17,17:30,NFO,ARS,1.2296296296296296,1.5925925925925926,1.8678304239401495,1.0897755610972568,135,401,1.373134328358209,1.2985074626865671,67,1.63,1.245,200,0.8,1.8,5,2.0,0.8,5,1.1,1.4,10,2.0,0.9,10,4014,2.8271051320378673,0,0
2025_26_20260117_SUN_CRY,2025_26,2026-01-17,15:00,SUN,CRY,1.0103092783505154,1.577319587628866,1.1895261845386533,1.4089775561097257,97,401,1.1458333333333333,1.2916666666666667,48,1.16,1.555,200,0.4,1.0,5,0.4,1.6,5,0.7,1.2,10,0.8,1.4,10,4015,2.82640099626401,3,1
2025_26_20260117_TOT_WHU,2025_26,2026-01-17,15:00,TOT,WHU,1.825436408977556,1.2069825436408979,1.3790523690773067,1.5760598503740648,401,401,1.935,1.055,200,1.28,1.65,200,1.0,1.2,5,0.6,2.2,5,1.1,1.7,10,0.9,2.0,10,4016,2.8264442231075697,3,1
2025_26_20260118_AVL_EVE,2025_26,2026-01-18,16:30,AVL,EVE,1.3693379790940767,1.480836236933798,1.226932668329177,1.371571072319202,287,401,1.5874125874125875,1.3846153846153846,143,1.02,1.52,200,1.6,1.4,5,1.0,1.2,5,2.0,1.4,10,1.1,1.2,10,4017,2.826487428429176,1,0
2025_26_20260118_WOL_NEW,2025_26,2026-01-18,14:00,WOL,NEW,1.1219512195121952,1.4425087108013936,1.393939393939394,1.4077134986225894,287,363,1.2447552447552448,1.3636363636363635,143,1.160220994475138,1.6187845303867403,181,1.2,1.2,5,2.2,1.4,5,0.8,1.6,10,2.1,1.3,10,4018,2.8260328521652562,0,0
2025_26_20260119_BRI_BOU,2025_26,2026-01-19,20:00,BRI,BOU,1.2738461538461539,1.4153846153846155,1.3046153846153845,1.7046153846153846,325,325,1.3518518518518519,1.2962962962962963,162,1.2469135802469136,1.9938271604938271,162,1.2,1.0,5,1.8,2.4,5,1.4,1.3,10,1.7,2.2,10,4019,2.8253296840009954,2,0
2025_26_20260124_BOU_LIV,2025_26,2026-01-24,17:30,BOU,LIV,1.303680981595092,1.7024539877300613,2.0920398009950247,1.0223880597014925,326,402,1.361963190184049,1.4171779141104295,163,1.890547263681592,1.2189054726368158,201,1.8,2.4,5,1.0,0.8,5,1.6,2.1,10,1.5,0.9,10,4020,2.825124378109453,5,1
2025_26_20260124_BUR_TOT,2025_26,2026-01-24,15:00,BUR,TOT,1.0208333333333333,1.5277777777777777,1.8233830845771144,1.208955223880597,288,402,1.0486111111111112,1.4027777777777777,144,1.7164179104477613,1.3582089552238805,201,0.8,1.6,5,1.0,1.2,5,0.9,1.8,10,1.1,1.5,10,4021,2.825665257398657,4,1
2025_26_20260124_FUL_BRI,2025_26,2026-01-24,15:00,FUL,BRI,1.2028301886792452,1.570754716981132,1.2730061349693251,1.4141104294478528,212,326,1.3113207547169812,1.509433962264151,106,1.196319018404908,1.5337423312883436,163,1.2,1.0,5,1.4,1.2,5,1.7,1.5,10,1.3,1.3,10,4022,2.825957235206365,3,1
2025_26_20260124_MCI_WOL,2025_26,2026-01-24,15:00,MCI,WOL,2.345771144278607,0.8830845771144279,1.1180555555555556,1.4375,402,288,2.691542288557214,0.8606965174129353,201,1.0,1.5208333333333333,144,0.8,1.0,5,1.2,0.8,5,2.1,1.1,10,0.8,1.4,10,4023,2.8260004971414365,2,0
2025_26_20260124_WHU_SUN,2025_26,2026-01-24,12:30,WHU,SUN,1.3805970149253732,1.5746268656716418,1.0204081632653061,1.5714285714285714,402,98,1.4776119402985075,1.5024875621890548,201,0.8775510204081632,1.8571428571428572,49,1.0,1.8,5,0.8,1.2,5,0.9,1.9,10,0.9,1.2,10,4024,2.8257952286282304,4,1
2025_26_20260125_ARS_MUN,2025_26,2026-01-25,16:30,ARS,MUN,1.86318407960199,1.0870646766169154,1.564676616915423,1.1691542288557213,402,402,2.1044776119402986,0.9353233830845771,201,1.4179104477611941,1.3383084577114428,201,1.8,0.8,5,1.4,0.8,5,1.6,0.8,10,1.9,1.3,10,4025,2.8260869565217392,5,1
2025_26_20260125_BRE_NFO,2025_26,2026-01-25,14:00,BRE,NFO,1.5114942528735633,1.4597701149425288,1.2205882352941178,1.5808823529411764,174,136,1.7126436781609196,1.3563218390804597,87,1.088235294117647,1.8823529411764706,68,2.2,1.0,5,0.8,1.6,5,1.7,1.1,10,0.8,1.4,10,4026,2.826626924987581,2,0
2025_26_20260125_CRY_CHE,2025_26,2026-01-25,14:00,CRY,CHE,1.1890547263681592,1.4104477611940298,1.708955223880597,1.1517412935323383,402,402,1.2189054726368158,1.263681592039801,201,1.5771144278606966,1.2835820895522387,201,0.4,1.2,5,1.4,1.4,5,0.7,1.6,10,1.3,1.3,10,4027,2.826421653836603,4,1
2025_26_20260125_NEW_AVL,2025_26,2026-01-25,14:00,NEW,AVL,1.39010989010989,1.4038461538461537,1.3645833333333333,1.4791666666666667,364,288,1.6263736263736264,1.1978021978021978,182,1.1527777777777777,1.5763888888888888,144,1.8,1.0,5,1.2,1.4,5,1.9,1.2,10,1.8,1.4,10,4028,2.826713008937438,2,0
2025_26_20260126_EVE_LEE,2025_26,2026-01-26,20:00,EVE,LEE,1.2263681592039801,1.3681592039800996,1.338235294117647,1.8235294117647058,402,136,1.4328358208955223,1.2238805970149254,201,1.3235294117647058,2.0441176470588234,68,1.2,1.0,5,1.2,1.2,5,1.1,1.2,10,1.9,1.5,10,4029,2.8265078183172,2,0
2025_26_20260131_BRI_EVE,2025_26,2026-01-31,15:00,BRI,EVE,1.27217125382263,1.415902140672783,1.2258064516129032,1.3672456575682381,327,403,1.3496932515337423,1.294478527607362,163,1.0199004975124377,1.5124378109452736,201,1.4,1.2,5,1.4,1.2,5,1.2,1.5,10,1.1,0.9,10,4030,2.826302729528536,2,0
2025_26_20260131_CHE_WHU,2025_26,2026-01-31,17:30,CHE,WHU,1.7121588089330024,1.15136476426799,1.3846153846153846,1.5732009925558312,403,403,1.8407960199004976,1.0199004975124377,201,1.2835820895522387,1.6467661691542288,201,1.8,1.2,5,1.6,1.8,5,1.5,1.3,10,1.2,1.8,10,4031,2.8260977424956586,5,1
2025_26_20260131_LEE_ARS,2025_26,2026-01-31,15:00,LEE,ARS,1.3357664233576643,1.8175182481751824,1.8635235732009925,1.0918114143920596,137,403,1.3529411764705883,1.6029411764705883,68,1.6218905472636815,1.2388059701492538,201,1.2,1.2,5,1.8,1.2,5,1.8,1.3,10,1.7,1.0,10,4032,2.8266369047619047,4,1
2025_26_20260131_LIV_NEW,2025_26,2026-01-31,20:00,LIV,NEW,2.0918114143920596,1.0272952853598014,1.3863013698630138,1.4054794520547946,403,365,2.2935323383084576,0.8258706467661692,201,1.1538461538461537,1.60989010989011,182,1.0,1.2,5,1.8,1.2,5,1.5,1.2,10,1.5,1.3,10,4033,2.8269278452764692,5,1
2025_26_20260131_WOL_BOU,2025_26,2026-01-31,15:00,WOL,BOU,1.1141868512110726,1.439446366782007,1.308868501529052,1.7033639143730888,289,327,1.2361111111111112,1.3541666666666667,144,1.2453987730061349,1.9877300613496933,163,1.0,0.8,5,2.2,2.0,5,0.8,1.5,10,1.7,2.0,10,4034,2.8274665344571144,2,0
2025_26_20260201_AVL_BRE,2025_26,2026-02-01,14:00,AVL,BRE,1.3667820069204153,1.4740484429065743,1.502857142857143,1.4628571428571429,289,175,1.5763888888888888,1.3819444444444444,144,1.3103448275862069,1.5632183908045978,87,1.2,1.2,5,1.4,1.2,5,1.9,1.4,10,1.4,1.2,10,4035,2.8272614622057,1,0
2025_26_20260201_MUN_FUL,2025_26,2026-02-01,14:00,MUN,FUL,1.5682382133995036,1.1712158808933002,1.2065727699530517,1.568075117370892,403,213,1.7114427860696517,1.0,201,1.0943396226415094,1.6320754716981132,106,1.8,1.2,5,1.4,1.2,5,2.0,1.4,10,1.7,1.5,10,4036,2.826808721506442,5,1
2025_26_20260201_NFO_CRY,2025_26,2026-02-01,14:00,NFO,CRY,1.2262773722627738,1.5693430656934306,1.1885856079404467,1.41439205955335,137,403,1.3529411764705883,1.2794117647058822,68,1.1592039800995024,1.5572139303482586,201,1.0,1.2,5,0.6,1.6,5,1.0,1.2,10,0.7,1.7,10,4037,2.8273470398811,2,0
2025_26_20260201_TOT_MCI,2025_26,2026-02-01,16:30,TOT,MCI,1.8238213399503722,1.2109181141439207,2.3449131513647643,0.8808933002481389,403,403,1.9303482587064678,1.0597014925373134,201,2.0,0.9054726368159204,201,1.2,1.6,5,0.8,0.8,5,1.2,1.5,10,2.0,0.9,10,4038,2.8271421495789997,4,1
2025_26_20260202_SUN_BUR,2025_26,2026-02-02,20:00,SUN,BUR,1.02020202020202,1.5858585858585859,1.0242214532871972,1.5294117647058822,99,289,1.163265306122449,1.2857142857142858,49,0.9930555555555556,1.6527777777777777,144,0.8,1.6,5,1.2,2.0,5,0.7,1.3,10,1.0,1.7,10,4039,2.8274325328051497,3,1
2025_26_20260206_LEE_NFO,2025_26,2026-02-06,20:00,LEE,NFO,1.326086956521739,1.8333333333333333,1.2246376811594204,1.565217391304348,138,138,1.3333333333333333,1.6376811594202898,69,1.1014492753623188,1.855072463768116,69,1.2,2.0,5,1.2,1.0,5,1.5,1.6,10,1.0,1.3,10,4040,2.8274752475247524,4,1
2025_26_20260207_ARS_SUN,2025_26,2026-02-07,15:00,ARS,SUN,1.868811881188119,1.0891089108910892,1.04,1.57,404,100,2.103960396039604,0.9455445544554455,202,0.88,1.88,50,1.8,1.0,5,1.4,1.6,5,1.9,1.0,10,0.9,1.2,10,4041,2.827765404602821,3,1
2025_26_20260207_BOU_AVL,2025_26,2026-02-07,15:00,BOU,AVL,1.3109756097560976,1.6981707317073171,1.3620689655172413,1.4724137931034482,328,290,1.3719512195121952,1.420731707317073,164,1.1586206896551725,1.5655172413793104,145,2.2,1.6,5,1.0,0.6,5,1.9,1.9,10,1.5,1.2,10,4042,2.8278080158337455,2,0
2025_26_20260207_BUR_WHU,2025_26,2026-02-07,15:00,BUR,WHU,1.0206896551724138,1.5344827586206897,1.386138613861386,1.5767326732673268,290,404,1.0551724137931036,1.4068965517241379,145,1.2871287128712872,1.6534653465346534,202,1.0,2.0,5,1.6,2.0,5,1.0,1.9,10,1.3,2.0,10,4043,2.8276032649023004,2,0
2025_26_20260207_FUL_EVE,2025_26,2026-02-07,15:00,FUL,EVE,1.2102803738317758,1.574766355140187,1.2252475247524752,1.3663366336633664,214,404,1.3177570093457944,1.5046728971962617,107,1.0198019801980198,1.50990099009901,202,1.6,1.6,5,1.2,1.4,5,1.5,1.3,10,1.1,1.0,10,4044,2.8273986152324433,3,1
2025_26_20260207_MUN_TOT,2025_26,2026-02-07,12:30,MUN,TOT,1.5717821782178218,1.1732673267326732,1.8242574257425743,1.2128712871287128,404,404,1.7178217821782178,1.004950495049505,202,1.7178217821782178,1.3613861386138615,202,2.2,1.4,5,1.6,2.0,5,2.2,1.5,10,1.2,1.5,10,4045,2.827441285537701,2,0
2025_26_20260207_NEW_BRE,2025_26,2026-02-07,17:30,NEW,BRE,1.3852459016393444,1.4125683060109289,1.5,1.4545454545454546,366,176,1.6174863387978142,1.2021857923497268,183,1.3068181818181819,1.5454545454545454,88,1.4,1.8,5,1.6,1.2,5,1.4,1.5,10,1.5,1.0,10,4046,2.8272367770637667,5,1
2025_26_20260207_WOL_CHE,2025_26,2026-02-07,15:00,WOL,CHE,1.110344827586207,1.4413793103448276,1.7153465346534653,1.1534653465346534,290,404,1.2275862068965517,1.3586206896551725,145,1.5841584158415842,1.2821782178217822,202,0.8,1.0,5,2.0,1.2,5,0.8,1.6,10,1.7,1.2,10,4047,2.8277736595008647,4,1
2025_26_20260208_BRI_CRY,2025_26,2026-02-08,14:00,BRI,CRY,1.271341463414634,1.4146341463414633,1.188118811881188,1.4133663366336633,328,404,1.3475609756097562,1.2926829268292683,164,1.1584158415841583,1.5544554455445545,202,1.2,1.0,5,0.6,1.6,5,1.0,1.2,10,0.7,1.8,10,4048,2.8280632411067192,1,0
2025_26_20260208_LIV_MCI,2025_26,2026-02-08,16:30,LIV,MCI,2.0965346534653464,1.0272277227722773,2.344059405940594,0.8836633663366337,404,404,2.301980198019802,0.8267326732673267,202,2.0,0.9108910891089109,202,1.8,1.4,5,1.2,1.2,5,1.8,1.2,10,1.7,0.7,10,4049,2.827611755989133,3,1
2025_26_20260210_CHE_LEE,2025_26,2026-02-10,19:30,CHE,LEE,1.7185185185185186,1.1530864197530863,1.3381294964028776,1.8273381294964028,405,139,1.8465346534653466,1.0247524752475248,202,1.318840579710145,2.028985507246377,69,2.4,1.2,5,1.6,2.0,5,2.0,1.3,10,1.5,1.4,10,4050,2.827654320987654,4,1
2025_26_20260210_EVE_BOU,2025_26,2026-02-10,19:30,EVE,BOU,1.2271604938271605,1.365432098765432,1.3100303951367782,1.696048632218845,405,329,1.4306930693069306,1.2227722772277227,202,1.25,1.975609756097561,164,1.2,0.8,5,2.0,1.2,5,1.0,1.1,10,2.0,2.0,10,4051,2.8279437176005926,3,1
2025_26_20260210_TOT_NEW,2025_26,2026-02-10,19:30,TOT,NEW,1.819753086419753,1.2148148148148148,1.3869209809264305,1.4168937329700273,405,367,1.9306930693069306,1.0643564356435644,202,1.1530054644808743,1.6229508196721312,183,1.4,2.2,5,1.4,2.4,5,1.0,1.7,10,1.4,1.7,10,4052,2.8279861796643635,3,1
2025_26_20260210_WHU_MUN,2025_26,2026-02-10,20:15,WHU,MUN,1.3876543209876544,1.5728395061728395,1.5728395061728395,1.1703703703703703,405,405,1.4851485148514851,1.5,202,1.4257425742574257,1.3415841584158417,202,2.0,1.4,5,2.4,1.2,5,1.4,1.9,10,2.0,1.4,10,4053,2.828028620774735,2,0
2025_26_20260211_AVL_BRI,2025_26,2026-02-11,19:30,AVL,BRI,1.3608247422680413,1.470790378006873,1.2674772036474165,1.4133738601823709,291,329,1.5655172413793104,1.3793103448275863,145,1.1951219512195121,1.5365853658536586,164,0.6,0.6,5,0.8,1.2,5,1.4,1.2,10,0.9,1.2,10,4054,2.827824370991613,1,0
2025_26_20260211_CRY_BUR,2025_26,2026-02-11,19:30,CRY,BUR,1.1876543209876542,1.4098765432098765,1.0171821305841924,1.5360824742268042,405,291,1.2178217821782178,1.2722772277227723,202,0.9862068965517241,1.6620689655172414,145,0.8,1.2,5,1.0,2.0,5,0.6,1.7,10,0.9,1.9,10,4055,2.8273736128236746,5,1
2025_26_20260211_MCI_FUL,2025_26,2026-02-11,19:30,MCI,FUL,2.34320987654321,0.8839506172839506,1.2093023255813953,1.5767441860465117,405,215,2.6881188118811883,0.8564356435643564,202,1.102803738317757,1.644859813084112,107,1.4,1.2,5,1.4,1.6,5,1.6,0.8,10,1.5,1.3,10,4056,2.8279092702169626,3,1
2025_26_20260211_NFO_WOL,2025_26,2026-02-11,19:30,NFO,WOL,1.223021582733813,1.5755395683453237,1.1099656357388317,1.4467353951890034,139,291,1.3478260869565217,1.2753623188405796,69,0.993103448275862,1.5241379310344827,145,1.2,1.0,5,0.4,1.6,5,1.1,1.3,10,0.8,1.5,10,4057,2.8279516884397338,0,0
2025_26_20260211_SUN_LIV,2025_26,2026-02-11,20:15,SUN,LIV,1.0297029702970297,1.5841584158415842,2.093827160493827,1.0296296296296297,101,405,1.2,1.26,50,1.891089108910891,1.2277227722772277,202,1.2,2.0,5,1.6,1.4,5,0.9,1.2,10,1.6,1.1,10,4058,2.827254805322819,1,0
2025_26_20260212_BRE_ARS,2025_26,2026-02-12,20:00,BRE,ARS,1.5084745762711864,1.4576271186440677,1.871604938271605,1.0864197530864197,177,405,1.6931818181818181,1.3636363636363635,88,1.6336633663366336,1.2326732673267327,202,1.4,1.2,5,1.8,0.6,5,1.8,1.0,10,2.1,0.8,10,4059,2.8268046316826805,2,0
2025_26_20260218_WOL_ARS,2025_26,2026-02-18,20:00,WOL,ARS,1.106164383561644,1.4417808219178083,1.8694581280788178,1.0862068965517242,292,406,1.226027397260274,1.36986301369863,146,1.6305418719211822,1.2315270935960592,203,0.2,1.4,5,2.0,0.8,5,0.7,1.3,10,2.0,0.8,10,4060,2.826600985221675,4,1
2025_26_20260221_AVL_LEE,2025_26,2026-02-21,15:00,AVL,LEE,1.3595890410958904,1.4657534246575343,1.3428571428571427,1.8285714285714285,292,140,1.5616438356164384,1.36986301369863,146,1.3285714285714285,2.0285714285714285,70,0.8,0.6,5,1.4,1.6,5,1.2,1.0,10,1.6,1.5,10,4061,2.8268899285890177,2,0
2025_26_20260221_BRE_BRI,2025_26,2026-02-21,15:00,BRE,BRI,1.5056179775280898,1.4550561797752808,1.2636363636363637,1.412121212121212,178,330,1.6853932584269662,1.3595505617977528,89,1.187878787878788,1.5333333333333334,165,1.0,1.4,5,0.6,1.2,5,1.8,1.0,10,0.9,1.1,10,4062,2.826686361398326,2,0
2025_26_20260221_CHE_BUR,2025_26,2026-02-21,15:00,CHE,BUR,1.7192118226600985,1.1551724137931034,1.023972602739726,1.5376712328767124,406,292,1.8472906403940887,1.0295566502463054,203,1.0,1.6643835616438356,146,2.6,1.2,5,1.2,2.0,5,2.0,1.5,10,1.0,1.8,10,4063,2.826482894412995,2,0
2025_26_20260221_MCI_NEW,2025_26,2026-02-21,20:00,MCI,NEW,2.3448275862068964,0.8817733990147784,1.388586956521739,1.4157608695652173,406,368,2.689655172413793,0.8522167487684729,203,1.1576086956521738,1.6195652173913044,184,1.8,1.0,5,1.0,2.0,5,1.6,0.8,10,1.6,1.7,10,4064,2.826279527559055,3,1
2025_26_20260221_WHU_BOU,2025_26,2026-02-21,17:30,WHU,BOU,1.3866995073891626,1.5714285714285714,1.312121212121212,1.6939393939393939,406,330,1.4827586206896552,1.4975369458128078,203,1.2545454545454546,1.9696969696969697,165,2.0,1.2,5,1.8,1.0,5,1.3,1.7,10,1.8,1.7,10,4065,2.8263222632226324,0,0
2025_26_20260222_CRY_WOL,2025_26,2026-02-22,14:00,CRY,WOL,1.1896551724137931,1.4137931034482758,1.1092150170648465,1.4436860068259385,406,293,1.2216748768472907,1.2807881773399015,203,0.9863013698630136,1.5136986301369864,146,1.2,1.8,5,0.6,1.8,5,0.8,1.7,10,0.9,1.3,10,4066,2.82562715199213,1,0
2025_26_20260222_NFO_LIV,2025_26,2026-02-22,14:00,NFO,LIV,1.2142857142857142,1.5642857142857143,2.0911330049261085,1.0270935960591132,140,406,1.3285714285714285,1.2571428571428571,70,1.8866995073891626,1.2216748768472907,203,0.8,0.8,5,1.8,1.4,5,0.8,1.3,10,1.5,1.1,10,4067,2.825178264076715,1,0
2025_26_20260222_SUN_FUL,2025_26,2026-02-22,14:00,SUN,FUL,1.0196078431372548,1.5784313725490196,1.2037037037037037,1.5833333333333333,102,216,1.1764705882352942,1.2549019607843137,51,1.0925925925925926,1.6574074074074074,108,1.2,1.6,5,1.0,2.0,5,0.8,1.3,10,1.2,1.4,10,4068,2.8247295968534907,4,1
