match_id,season,selection,opening_price,closing_price,opening_raw_probability,closing_raw_probability,opening_fair_probability,closing_fair_probability,opening_overround,closing_overround,opening_margin,closing_margin,price_clv,fair_probability_clv,price_sign,fair_sign,odds_ratio,fair_probability_ratio,margin_change,margin_change_abs,price_clv_abs,fair_clv_abs,exception_type,raw_probability_movement,recomputed_price_clv,recomputed_fair_clv
2024_25_25/10/2024_Leicester_Nott'm Forest,2024_25,OVER,2.0,2.01,0.5,0.4975124378109453,0.4736842105263157,0.4846153846153846,1.0555555555555556,1.0266129669114743,0.0555555555555555,0.0266129669114745,-0.0049751243781093,0.0230769230769232,-1.0,1.0,1.005,1.0230769230769232,-0.02894258864408128,0.02894258864408128,0.0049751243781093,0.0230769230769232,MARGIN_EFFECT,-0.0024875621890546595,-0.004975124378109319,0.023076923076923217
2025_26_10/05/2026_Crystal Palace_Everton,2025_26,OVER,2.03,2.0,0.4926108374384237,0.5,0.4740932642487047,0.4736842105263157,1.0390589248701176,1.0555555555555556,0.0390589248701176,0.0555555555555555,0.0149999999999999,-0.0008628127696291,1.0,-1.0,0.9852216748768474,0.9991371872303708,0.01649663068543794,0.01649663068543794,0.0149999999999999,0.0008628127696291,MARGIN_EFFECT,0.00738916256157629,0.014999999999999902,-0.0008628127696291843
2020_21_01/01/2021_Everton_West Ham,2020_21,UNDER,1.9,1.93,0.5263157894736842,0.5181347150259068,0.5,0.5051282051282052,1.0526315789473684,1.0257489282238763,0.0526315789473683,0.0257489282238763,-0.0155440414507772,0.0102564102564104,-1.0,1.0,1.0157894736842106,1.0102564102564104,-0.026882650723492052,0.026882650723492052,0.0155440414507772,0.0102564102564104,MARGIN_EFFECT,-0.008181074447777381,-0.015544041450777257,0.010256410256410442
2020_21_28/02/2021_Chelsea_Man United,2020_21,UNDER,1.91,1.9,0.5235602094240838,0.5263157894736842,0.5102564102564103,0.5,1.026072772238154,1.0526315789473684,0.0260727722381539,0.0526315789473683,0.0052631578947368,-0.020100502512563,1.0,-1.0,0.9947643979057592,0.979899497487437,0.0265588067092144,0.0265588067092144,0.0052631578947368,0.020100502512563,MARGIN_EFFECT,0.0027555800496004146,0.0052631578947368585,-0.020100502512563012
2021_22_01/05/2022_West Ham_Arsenal,2021_22,UNDER,2.01,2.0,0.4975124378109453,0.5,0.4846153846153846,0.4736842105263157,1.0266129669114743,1.0555555555555556,0.0266129669114745,0.0555555555555555,0.0049999999999998,-0.0225563909774436,1.0,-1.0,0.9950248756218907,0.9774436090225562,0.02894258864408128,0.02894258864408128,0.0049999999999998,0.0225563909774436,MARGIN_EFFECT,0.0024875621890546595,0.004999999999999893,-0.022556390977443774
2021_22_02/04/2022_Brighton_Norwich,2021_22,UNDER,1.8,1.84,0.5555555555555556,0.5434782608695652,0.5263157894736842,0.5282051282051282,1.0555555555555556,1.0289151540734487,0.0555555555555555,0.0289151540734486,-0.0217391304347825,0.0035897435897436,-1.0,1.0,1.0222222222222221,1.0035897435897436,-0.02664040148210689,0.02664040148210689,0.0217391304347825,0.0035897435897436,MARGIN_EFFECT,-0.012077294685990392,-0.021739130434782594,0.0035897435897436214
2021_22_09/04/2022_Everton_Man United,2021_22,UNDER,2.05,2.0,0.4878048780487805,0.5,0.4743589743589744,0.4736842105263157,1.028345418589321,1.0555555555555556,0.028345418589321,0.0555555555555555,0.0249999999999999,-0.0014224751066858,1.0,-1.0,0.9756097560975611,0.9985775248933141,0.027210136966234533,0.027210136966234533,0.0249999999999999,0.0014224751066858,MARGIN_EFFECT,0.012195121951219468,0.02499999999999991,-0.0014224751066859165
2021_22_14/08/2021_Leicester_Wolves,2021_22,UNDER,1.84,1.8,0.5434782608695652,0.5555555555555556,0.5318066157760813,0.5263157894736842,1.0219471603910963,1.0555555555555556,0.0219471603910963,0.0555555555555555,0.0222222222222221,-0.0103248552002013,1.0,-1.0,0.9782608695652174,0.9896751447997987,0.03360839516445924,0.03360839516445924,0.0222222222222221,0.0103248552002013,MARGIN_EFFECT,0.012077294685990392,0.022222222222222143,-0.010324855200201322
2021_22_15/08/2021_Newcastle_West Ham,2021_22,UNDER,1.94,1.9,0.5154639175257733,0.5263157894736842,0.5063613231552164,0.5,1.0179764803398434,1.0526315789473684,0.0179764803398434,0.0526315789473683,0.0210526315789474,-0.0125628140703519,1.0,-1.0,0.979381443298969,0.987437185929648,0.034655098607524915,0.034655098607524915,0.0210526315789474,0.0125628140703519,MARGIN_EFFECT,0.01085187194791093,0.021052631578947434,-0.01256281407035198
2021_22_15/08/2021_Tottenham_Man City,2021_22,UNDER,2.04,2.0,0.4901960784313725,0.5,0.4809160305343511,0.4736842105263157,1.0192966075319017,1.0555555555555556,0.0192966075319016,0.0555555555555555,0.02,-0.0150375939849624,1.0,-1.0,0.9803921568627451,0.9849624060150375,0.036258948023653925,0.036258948023653925,0.02,0.0150375939849624,MARGIN_EFFECT,0.009803921568627472,0.020000000000000018,-0.015037593984962516
